Key_PID_RKEY,Record_Type,Profile_id,Profile_name,averageValue,blankCount,blankPercent,columnId,columnKey,columnName,columnType,containLeadTrailSpaces,containLineFeeds,distinctCount,distinctPercent,documentedDataType,duplicateCount,duplicatePercent,isConflictingInfDocumentDataType,isLeafNode,isPatternOutlier,isValueFreqOutlier,maximumLength,maximumValue,minimumLength,minimumValue,nulCount,nulPercent,order,profileKey,runKey,standardDeviation,topPatternPercent,totalPatterns,totalRows,totalSum,xpath,zeroCount,zeroPercent
20a1bca5-8718-4d4e-b7b9-e042eb5d730812,Previous Run - 7,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,ac02cbca-6fc1-4fe4-bfb2-425b27115771,10010,CUST_STATE,DATASOURCEFIELD,False,False,50,5.34,varchar(20),886.0,94.66,False,,False,True,20,Wyoming,4,Alabama,0,0.0,8,203,12,,19.34,8,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,1415acdd-caf0-457d-8a7b-7caae83796f5,10001,CUST_FIRST_NAME,DATASOURCEFIELD,False,False,885,94.55,varchar(50),51.0,5.45,False,,False,True,11,Zollie,2,Abbi,0,0.0,1,203,11,,26.28,6,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,d91d5337-ae1b-4337-9fa2-4c33186dc044,10002,CUST_ADDRESS,DATASOURCEFIELD,False,False,936,100.0,varchar(26),0.0,0.0,False,,False,False,26,997 Memorial Drive,10,0 Annamark Trail,0,0.0,6,203,11,,100.0,1,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,ebaeaa90-9774-487e-9a88-3815c03d081d,10003,CUST_LAST_NAME,DATASOURCEFIELD,False,False,924,98.72,varchar(50),12.0,1.28,False,,False,True,13,Zuan,3,Abramino,0,0.0,2,203,11,,23.29,8,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,5f42d7e2-c7fe-4bbf-9ee2-644e8444ff1c,10004,CUST_EMAIL,DATASOURCEFIELD,False,False,929,99.25,varchar(34),0.0,0.0,False,,False,True,34,zveazeynn@buzzfeed.com,10,aaldin88@ted.com,7,0.75,3,203,11,,99.25,2,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,c4f08470-89e5-490d-ae0f-2609491c56d9,10005,CUST_ZIP,DATASOURCEFIELD,False,False,750,80.13,varchar(10),186.0,19.87,True,,False,False,5,SN13,2,10039,0,0.0,10,203,11,,93.06,2,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,c578b026-37d9-4493-989e-4f8b2632ec52,10006,CUST_IP_ADDRESS,DATASOURCEFIELD,False,False,936,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.247.168.64,9,0.119.237.183,0,0.0,5,203,11,,39.74,9,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,84fea930-f0fa-455d-a07a-e15ce495b790,10007,CUST_CITY,DATASOURCEFIELD,False,False,315,33.65,varchar(17),609.0,65.07,False,,True,False,17,Youngstown,4,Aberdeen,12,1.28,7,203,11,,34.29,8,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,6e661386-2d9c-4d7b-be03-02471255a798,10008,CUST_COUNTRY,DATASOURCEFIELD,False,False,8,0.85,varchar(30),928.0,99.15,False,,False,True,24,USA,2,U.K.,0,0.0,9,203,11,,93.27,2,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,e04aea32-6b6f-45e8-858e-f38eff2ac4f6,10009,CUST_PHONE,DATASOURCEFIELD,False,False,929,99.25,varchar(16),0.0,0.0,False,,False,True,16,981-273-0422,5,(1) 901-916-8132,7,0.75,4,203,11,,98.82,3,936,,,0,0.0
20a1bca5-8718-4d4e-b7b9-e042eb5d730811,Previous Run - 8,20a1bca5-8718-4d4e-b7b9-e042eb5d7308,Profile_Customer,,0,0.0,ac02cbca-6fc1-4fe4-bfb2-425b27115771,10010,CUST_STATE,DATASOURCEFIELD,False,False,50,5.34,varchar(20),886.0,94.66,False,,False,True,20,Wyoming,4,Alabama,0,0.0,8,203,11,,19.34,8,936,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,58198885-b105-4515-977b-11614fb7f3a8,10001,ID,DATASOURCEFIELD,False,False,2212,100.0,nstring(255),0.0,0.0,True,,False,False,4,998,1,10,0,0.0,65536,1,2,,60.08,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,5857f29c-0f26-4484-99cb-6aa5047788bd,10002,CONTACT,DATASOURCEFIELD,False,False,715,32.32,nstring(255),1497.0,67.68,False,,False,True,21,rOBERT Evans,4,ADAM THOMSEN,0,0.0,65536,1,2,,87.57,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,d2a1cc1b-a874-40e7-b48d-7b49ced90d5e,10003,SHIPPING_CITY,DATASOURCEFIELD,False,False,395,17.86,nstring(255),1797.0,81.24,False,,True,True,29,lower Bridgewater,3,943 FISCHER BLVD   TOMS RIVER,20,0.9,65536,1,2,,31.78,8,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,1,0.05,cd79dc1c-b93e-4363-aa2b-50f8af378025,10004,TITLE,DATASOURCEFIELD,False,False,120,5.42,nstring(255),1989.0,89.92,False,,False,False,59,Vice President   ***,1, ,103,4.66,65536,1,2,,82.96,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,4f387db5-8b18-405a-9b5e-6afb0e2bbce4,10005,SUPID,DATASOURCEFIELD,False,False,16,0.72,nstring(255),2196.0,99.28,True,,False,False,3,174,3,150,0,0.0,65536,1,2,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,55ba33ab-c4dd-4185-8b54-2e8f3a927eb0,10006,ITEM_DSC,DATASOURCEFIELD,False,False,252,11.39,nstring(255),1960.0,88.61,False,,False,True,46,ZOOMBINIS LOGICAL JOURNEY ,5, Alphabet Zoo 34.95,0,0.0,65536,1,2,,94.98,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,09225eb1-8eed-44ed-8054-47b6d1098dde,10007,PHONE,DATASOURCEFIELD,False,False,667,30.15,nstring(255),1496.0,67.63,False,,False,True,26,XXX-921-7695,5,(+1) 206-347-3030,49,2.22,65536,1,2,,65.69,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,a55babaf-88c2-45f9-988a-d009044dae94,10008,SP_NO,DATASOURCEFIELD,False,False,41,1.85,nstring(255),2171.0,98.15,True,,False,True,3,99,2,100,0,0.0,65536,1,2,,61.98,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,5f951e8c-35e4-4e57-9700-a45261f97b9d,10009,UNIT_COST,DATASOURCEFIELD,False,False,80,3.62,nstring(255),2132.0,96.38,True,,False,False,9,£8.75 ,1,-344,0,0.0,65536,1,2,,50.95,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,64cadb7b-1ac7-4bc6-8618-891776204cee,10010,SHIPPING_STREET,DATASOURCEFIELD,False,False,596,26.94,nstring(255),1601.0,72.38,False,,False,True,47,Technical Services Department 935 Pennsylvania ,9,  668 North Broad Street,15,0.68,65536,1,2,,99.32,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,29351999-8e77-4c2b-aa52-57577327e7af,10011,PAY_MTHD,DATASOURCEFIELD,False,False,18,0.81,nstring(255),2194.0,99.19,False,,False,True,17,st ord,2,CA,0,0.0,65536,1,2,,83.45,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,b1648eeb-b02e-4654-9028-16a5caea4c52,10012,SHIP_DT,DATASOURCEFIELD,False,False,485,21.93,nstring(255),1694.0,76.58,True,,False,True,10,9/9/2008,8,1-Apr-06,33,1.49,65536,1,2,,46.02,7,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,4cc7bb67-b238-4c55-b331-1139cce54190,10013,STATUS,DATASOURCEFIELD,False,False,6,0.27,nstring(255),2206.0,99.73,False,,False,True,8,pending,1,A,0,0.0,65536,1,2,,96.79,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,500ae812-3ae7-419a-a6c2-68f915e2a961,10014,SHIPPING_ZIP,DATASOURCEFIELD,False,False,455,20.57,nstring(255),1736.0,78.48,False,,False,True,10,98278,2,009-08877,21,0.95,65536,1,2,,55.56,5,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,28ac2550-d17a-49b3-a795-8cdea18bb881,10015,PAY_TERM,DATASOURCEFIELD,False,False,8,0.36,nstring(255),2097.0,94.8,True,,False,False,3,90,2,100,107,4.84,65536,1,2,,91.18,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,93e7bc74-edb6-4d7f-8675-2fe827f01d85,10016,COUNTRY,DATASOURCEFIELD,False,False,6,0.27,nstring(255),1806.0,81.65,False,,False,False,13,USA,2,AMERICA,400,18.08,65536,1,2,,80.83,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,aba8476e-acde-43bd-9cfa-ca08c74d84c6,10017,BILLCODE,DATASOURCEFIELD,False,False,1,0.05,nstring(255),2211.0,99.95,False,,False,False,10,001258A8N9,10,001258A8N9,0,0.0,65536,1,2,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,52b30ee9-4bf6-4106-8a1d-09b3878b69ae,10018,TAX_RATE,DATASOURCEFIELD,False,False,1,0.05,nstring(255),2211.0,99.95,True,,False,False,6,0.0825,6,0.0825,0,0.0,65536,1,2,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,6d70e921-e3e9-4478-972a-2c0fc34111b4,10019,SHIPPING_STATE,DATASOURCEFIELD,False,False,49,2.22,nstring(255),2120.0,95.84,False,,False,False,10,WY,2,AL,43,1.94,65536,1,2,,97.65,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,e6101d4a-1234-415d-9a5e-ddcc5511df6e,10020,ITEM_NO,DATASOURCEFIELD,False,False,207,9.36,nstring(255),1906.0,86.16,False,,False,True,7,ZT-36,2,45YU,99,4.48,65536,1,2,,72.78,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,6698bbef-81a3-480e-a21d-b4f0e8fa3855,10021,EMAIL,DATASOURCEFIELD,False,False,468,21.16,nstring(255),1667.0,75.36,False,,False,True,50,zk@nashfinch.com,6,Bill@ABBOTT_LABORATORIES.COM,77,3.48,65536,1,2,,91.5,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,82625001-6ef7-4855-aae2-cf6e1f94a032,10022,QUANTITY,DATASOURCEFIELD,False,False,391,17.68,nstring(255),1812.0,81.91,True,,True,True,4,99,1,0,9,0.41,65536,1,2,,64.42,5,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,46f612e8-0eed-4a81-92ef-ece615915a4c,10023,ORDER_NO,DATASOURCEFIELD,False,False,845,38.2,nstring(255),1367.0,61.8,True,,False,False,7,X,1,1 674,0,0.0,65536,1,2,,88.47,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,2b5227fe-47ff-43da-a235-7db672dbbaef,10024,ORDER_DATE,DATASOURCEFIELD,False,False,606,27.4,nstring(255),1581.0,71.47,True,,True,True,10,99/99/9999,8,1-Dec-09,25,1.13,65536,1,2,,43.99,6,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,78126491-8503-4a1e-b068-54c21b791309,10025,PO_NUM,DATASOURCEFIELD,False,False,809,36.57,nstring(255),1395.0,63.07,True,,False,False,6,9990,2,102548,8,0.36,65536,1,2,,80.24,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4902,Latest Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,2bfcd912-6788-42ac-b458-a63c5da65951,10026,COMPANY,DATASOURCEFIELD,False,False,254,11.48,nstring(255),1958.0,88.52,False,,False,False,36,Winn-Dixie. ,3,"  Publix Super Markets, Inc.",0,0.0,65536,1,2,,93.9,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,58198885-b105-4515-977b-11614fb7f3a8,10001,ID,DATASOURCEFIELD,False,False,2212,100.0,nstring(255),0.0,0.0,True,,False,False,4,998,1,10,0,0.0,65536,1,1,,60.08,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,5857f29c-0f26-4484-99cb-6aa5047788bd,10002,CONTACT,DATASOURCEFIELD,False,False,715,32.32,nstring(255),1497.0,67.68,False,,False,True,21,rOBERT Evans,4,ADAM THOMSEN,0,0.0,65536,1,1,,87.57,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,d2a1cc1b-a874-40e7-b48d-7b49ced90d5e,10003,SHIPPING_CITY,DATASOURCEFIELD,False,False,395,17.86,nstring(255),1797.0,81.24,False,,True,True,29,lower Bridgewater,3,943 FISCHER BLVD   TOMS RIVER,20,0.9,65536,1,1,,31.78,8,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,1,0.05,cd79dc1c-b93e-4363-aa2b-50f8af378025,10004,TITLE,DATASOURCEFIELD,False,False,120,5.42,nstring(255),1989.0,89.92,False,,False,False,59,Vice President   ***,1, ,103,4.66,65536,1,1,,82.96,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,4f387db5-8b18-405a-9b5e-6afb0e2bbce4,10005,SUPID,DATASOURCEFIELD,False,False,16,0.72,nstring(255),2196.0,99.28,True,,False,False,3,174,3,150,0,0.0,65536,1,1,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,55ba33ab-c4dd-4185-8b54-2e8f3a927eb0,10006,ITEM_DSC,DATASOURCEFIELD,False,False,252,11.39,nstring(255),1960.0,88.61,False,,False,True,46,ZOOMBINIS LOGICAL JOURNEY ,5, Alphabet Zoo 34.95,0,0.0,65536,1,1,,94.98,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,09225eb1-8eed-44ed-8054-47b6d1098dde,10007,PHONE,DATASOURCEFIELD,False,False,667,30.15,nstring(255),1496.0,67.63,False,,False,True,26,XXX-921-7695,5,(+1) 206-347-3030,49,2.22,65536,1,1,,65.69,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,a55babaf-88c2-45f9-988a-d009044dae94,10008,SP_NO,DATASOURCEFIELD,False,False,41,1.85,nstring(255),2171.0,98.15,True,,False,True,3,99,2,100,0,0.0,65536,1,1,,61.98,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,5f951e8c-35e4-4e57-9700-a45261f97b9d,10009,UNIT_COST,DATASOURCEFIELD,False,False,80,3.62,nstring(255),2132.0,96.38,True,,False,False,9,£8.75 ,1,-344,0,0.0,65536,1,1,,50.95,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,64cadb7b-1ac7-4bc6-8618-891776204cee,10010,SHIPPING_STREET,DATASOURCEFIELD,False,False,596,26.94,nstring(255),1601.0,72.38,False,,False,True,47,Technical Services Department 935 Pennsylvania ,9,  668 North Broad Street,15,0.68,65536,1,1,,99.32,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,29351999-8e77-4c2b-aa52-57577327e7af,10011,PAY_MTHD,DATASOURCEFIELD,False,False,18,0.81,nstring(255),2194.0,99.19,False,,False,True,17,st ord,2,CA,0,0.0,65536,1,1,,83.45,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,b1648eeb-b02e-4654-9028-16a5caea4c52,10012,SHIP_DT,DATASOURCEFIELD,False,False,485,21.93,nstring(255),1694.0,76.58,True,,False,True,10,9/9/2008,8,1-Apr-06,33,1.49,65536,1,1,,46.02,7,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,4cc7bb67-b238-4c55-b331-1139cce54190,10013,STATUS,DATASOURCEFIELD,False,False,6,0.27,nstring(255),2206.0,99.73,False,,False,True,8,pending,1,A,0,0.0,65536,1,1,,96.79,2,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,500ae812-3ae7-419a-a6c2-68f915e2a961,10014,SHIPPING_ZIP,DATASOURCEFIELD,False,False,455,20.57,nstring(255),1736.0,78.48,False,,False,True,10,98278,2,009-08877,21,0.95,65536,1,1,,55.56,5,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,28ac2550-d17a-49b3-a795-8cdea18bb881,10015,PAY_TERM,DATASOURCEFIELD,False,False,8,0.36,nstring(255),2097.0,94.8,True,,False,False,3,90,2,100,107,4.84,65536,1,1,,91.18,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,93e7bc74-edb6-4d7f-8675-2fe827f01d85,10016,COUNTRY,DATASOURCEFIELD,False,False,6,0.27,nstring(255),1806.0,81.65,False,,False,False,13,USA,2,AMERICA,400,18.08,65536,1,1,,80.83,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,aba8476e-acde-43bd-9cfa-ca08c74d84c6,10017,BILLCODE,DATASOURCEFIELD,False,False,1,0.05,nstring(255),2211.0,99.95,False,,False,False,10,001258A8N9,10,001258A8N9,0,0.0,65536,1,1,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,52b30ee9-4bf6-4106-8a1d-09b3878b69ae,10018,TAX_RATE,DATASOURCEFIELD,False,False,1,0.05,nstring(255),2211.0,99.95,True,,False,False,6,0.0825,6,0.0825,0,0.0,65536,1,1,,100.0,1,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,6d70e921-e3e9-4478-972a-2c0fc34111b4,10019,SHIPPING_STATE,DATASOURCEFIELD,False,False,49,2.22,nstring(255),2120.0,95.84,False,,False,False,10,WY,2,AL,43,1.94,65536,1,1,,97.65,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,e6101d4a-1234-415d-9a5e-ddcc5511df6e,10020,ITEM_NO,DATASOURCEFIELD,False,False,207,9.36,nstring(255),1906.0,86.16,False,,False,True,7,ZT-36,2,45YU,99,4.48,65536,1,1,,72.78,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,6698bbef-81a3-480e-a21d-b4f0e8fa3855,10021,EMAIL,DATASOURCEFIELD,False,False,468,21.16,nstring(255),1667.0,75.36,False,,False,True,50,zk@nashfinch.com,6,Bill@ABBOTT_LABORATORIES.COM,77,3.48,65536,1,1,,91.5,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,82625001-6ef7-4855-aae2-cf6e1f94a032,10022,QUANTITY,DATASOURCEFIELD,False,False,391,17.68,nstring(255),1812.0,81.91,True,,True,True,4,99,1,0,9,0.41,65536,1,1,,64.42,5,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,46f612e8-0eed-4a81-92ef-ece615915a4c,10023,ORDER_NO,DATASOURCEFIELD,False,False,845,38.2,nstring(255),1367.0,61.8,True,,False,False,7,X,1,1 674,0,0.0,65536,1,1,,88.47,3,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,2b5227fe-47ff-43da-a235-7db672dbbaef,10024,ORDER_DATE,DATASOURCEFIELD,False,False,606,27.4,nstring(255),1581.0,71.47,True,,True,True,10,99/99/9999,8,1-Dec-09,25,1.13,65536,1,1,,43.99,6,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,78126491-8503-4a1e-b068-54c21b791309,10025,PO_NUM,DATASOURCEFIELD,False,False,809,36.57,nstring(255),1395.0,63.07,True,,False,False,6,9990,2,102548,8,0.36,65536,1,1,,80.24,4,2212,,,0,0.0
58eb5ad0-3a19-4d45-846e-0242d143b4901,Previous Run,58eb5ad0-3a19-4d45-846e-0242d143b490,profile_Customers,,0,0.0,2bfcd912-6788-42ac-b458-a63c5da65951,10026,COMPANY,DATASOURCEFIELD,False,False,254,11.48,nstring(255),1958.0,88.52,False,,False,False,36,Winn-Dixie. ,3,"  Publix Super Markets, Inc.",0,0.0,65536,1,1,,93.9,2,2212,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,9,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,9,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,9,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,9,,24.2,6,1000,,,0,0.0
